Eliminations,Damage Dealt,Assists,Objective Time,Damage Mitigated,Healing Done,Deaths,Solo Kills,Final Blows,Role,Result,match_id,round_num,team
4,833,33,66,810,18092,3,0,1,Support,1,EMEA_S2_RR_W4_D2_M1,2,Al qadsiah
14,7578,1,32,583,61,6,1,8,Damage,0,EMEA_S2_RR_W4_D2_M1,3,Quick Esports
10,8157,1,7,0,0,8,0,2,Damage,0,EMEA_S2_RR_W4_D2_M1,3,Quick Esports
14,7170,4,28,6328,0,8,0,6,Tank,0,EMEA_S2_RR_W4_D2_M1,3,Quick Esports
4,2127,10,21,2094,4766,7,0,1,Support,0,EMEA_S2_RR_W4_D2_M1,3,Quick Esports
9,2074,10,11,0,8067,7,0,4,Support,0,EMEA_S2_RR_W4_D2_M1,3,Quick Esports
17,7957,1,7,0,0,6,0,7,Damage,1,EMEA_S2_RR_W4_D2_M1,3,Al qadsiah
27,6857,12,17,0,440,4,1,9,Damage,1,EMEA_S2_RR_W4_D2_M1,3,Al qadsiah
25,6869,9,40,8242,0,2,0,10,Tank,1,EMEA_S2_RR_W4_D2_M1,3,Al qadsiah
15,4785,7,6,1129,7245,5,0,5,Support,1,EMEA_S2_RR_W4_D2_M1,3,Al qadsiah
14,2341,24,30,2861,7850,4,0,5,Support,1,EMEA_S2_RR_W4_D2_M1,3,Al qadsiah
11,6328,0,70,0,0,5,2,6,Damage,0,EMEA_S2_RR_W3_D1_M2,1,Team Peps
16,9925,0,8,0,0,6,1,9,Damage,0,EMEA_S2_RR_W3_D1_M2,1,Team Peps
8,7512,2,68,7286,0,6,0,4,Tank,0,EMEA_S2_RR_W3_D1_M2,1,Team Peps
8,4503,10,27,0,8383,6,2,4,Support,0,EMEA_S2_RR_W3_D1_M2,1,Team Peps
9,2539,8,14,0,11869,12,0,0,Support,0,EMEA_S2_RR_W3_D1_M2,1,Team Peps
20,6295,3,44,0,274,6,2,10,Damage,1,EMEA_S2_RR_W3_D1_M2,1,GenG
18,12353,0,28,0,0,4,3,6,Damage,1,EMEA_S2_RR_W3_D1_M2,1,GenG
19,10661,3,88,8318,53,4,0,6,Tank,1,EMEA_S2_RR_W3_D1_M2,1,GenG
14,3981,7,23,0,10845,4,0,4,Support,1,EMEA_S2_RR_W3_D1_M2,1,GenG
15,7356,6,44,0,6394,5,1,7,Support,1,EMEA_S2_RR_W3_D1_M2,1,GenG
35,9451,0,79,478,175,5,1,9,Damage,1,EMEA_S2_RR_W3_D1_M2,2,Team Peps
30,14935,0,42,0,0,3,0,14,Damage,1,EMEA_S2_RR_W3_D1_M2,2,Team Peps
39,14558,15,260,17690,106,2,0,16,Tank,1,EMEA_S2_RR_W3_D1_M2,2,Team Peps
23,9227,22,66,0,13725,7,1,8,Support,1,EMEA_S2_RR_W3_D1_M2,2,Team Peps
17,4665,24,121,603,19308,6,0,4,Support,1,EMEA_S2_RR_W3_D1_M2,2,Team Peps
10,8526,2,77,1612,30,14,0,3,Damage,0,EMEA_S2_RR_W3_D1_M2,2,GenG
17,17703,2,47,0,0,8,2,9,Damage,0,EMEA_S2_RR_W3_D1_M2,2,GenG
14,12258,5,260,21088,211,8,1,6,Tank,0,EMEA_S2_RR_W3_D1_M2,2,GenG
14,4364,14,63,0,19721,9,0,2,Support,0,EMEA_S2_RR_W3_D1_M2,2,GenG
11,6513,11,75,3637,10040,13,0,3,Support,0,EMEA_S2_RR_W3_D1_M2,2,GenG
12,7021,0,95,657,289,4,0,8,Damage,0,EMEA_S2_RR_W3_D1_M2,3,Team Peps
6,7858,1,33,0,0,6,1,2,Damage,0,EMEA_S2_RR_W3_D1_M2,3,Team Peps
14,8467,5,174,10730,0,3,1,7,Tank,0,EMEA_S2_RR_W3_D1_M2,3,Team Peps
9,5267,11,87,5143,9176,4,0,2,Support,0,EMEA_S2_RR_W3_D1_M2,3,Team Peps
6,3112,11,78,0,12105,7,1,1,Support,0,EMEA_S2_RR_W3_D1_M2,3,Team Peps
13,7553,0,20,0,0,5,2,6,Damage,1,EMEA_S2_RR_W3_D1_M2,3,GenG
13,12923,0,52,0,0,2,1,8,Damage,1,EMEA_S2_RR_W3_D1_M2,3,GenG
15,6865,7,120,9540,0,3,0,5,Tank,1,EMEA_S2_RR_W3_D1_M2,3,GenG
11,4334,10,30,0,10404,4,0,2,Support,1,EMEA_S2_RR_W3_D1_M2,3,GenG
9,5162,15,67,3959,7915,6,0,3,Support,1,EMEA_S2_RR_W3_D1_M2,3,GenG
18,9885,0,48,1080,293,8,1,9,Damage,1,EMEA_S2_RR_W3_D1_M2,4,Team Peps
20,13669,0,62,0,0,7,2,9,Damage,1,EMEA_S2_RR_W3_D1_M2,4,Team Peps
29,11731,17,144,21851,1343,5,0,11,Tank,1,EMEA_S2_RR_W3_D1_M2,4,Team Peps
12,8238,21,140,0,14917,6,0,4,Support,1,EMEA_S2_RR_W3_D1_M2,4,Team Peps
19,8376,21,114,2072,13334,6,0,6,Support,1,EMEA_S2_RR_W3_D1_M2,4,Team Peps
16,9402,1,86,600,767,10,1,5,Damage,0,EMEA_S2_RR_W3_D1_M2,4,GenG
18,19181,0,72,0,0,11,1,9,Damage,0,EMEA_S2_RR_W3_D1_M2,4,GenG
23,11451,12,214,24822,902,5,0,9,Tank,0,EMEA_S2_RR_W3_D1_M2,4,GenG
11,5232,11,74,26,14749,7,0,6,Support,0,EMEA_S2_RR_W3_D1_M2,4,GenG
12,10360,14,116,0,11286,7,0,3,Support,0,EMEA_S2_RR_W3_D1_M2,4,GenG
20,7092,0,37,1365,294,12,1,11,Damage,0,EMEA_S2_RR_W3_D1_M2,5,Team Peps
17,10989,0,35,0,0,9,0,11,Damage,0,EMEA_S2_RR_W3_D1_M2,5,Team Peps
27,11278,5,81,7725,0,8,1,10,Tank,0,EMEA_S2_RR_W3_D1_M2,5,Team Peps
23,3825,18,35,0,11360,10,0,4,Support,0,EMEA_S2_RR_W3_D1_M2,5,Team Peps
17,6065,19,43,4361,7169,8,1,2,Support,0,EMEA_S2_RR_W3_D1_M2,5,Team Peps
28,8326,13,41,0,510,7,2,10,Damage,1,EMEA_S2_RR_W3_D1_M2,5,GenG
32,15397,0,33,0,0,7,0,18,Damage,1,EMEA_S2_RR_W3_D1_M2,5,GenG
39,12371,11,75,9108,0,7,1,13,Tank,1,EMEA_S2_RR_W3_D1_M2,5,GenG
17,3460,22,18,0,13469,8,0,4,Support,1,EMEA_S2_RR_W3_D1_M2,5,GenG
11,2847,26,40,4722,7365,10,0,2,Support,1,EMEA_S2_RR_W3_D1_M2,5,GenG
1,2013,0,21,0,0,4,0,0,Damage,0,EMEA_S2_RR_W5_D2_M2,1,Quick Esports
2,5683,0,4,0,0,3,2,2,Damage,0,EMEA_S2_RR_W5_D2_M2,1,Quick Esports
1,2531,0,3,7002,0,3,0,1,Tank,0,EMEA_S2_RR_W5_D2_M2,1,Quick Esports
0,814,0,3,1395,3841,5,0,0,Support,0,EMEA_S2_RR_W5_D2_M2,1,Quick Esports
0,1420,0,3,0,4565,3,0,0,Support,0,EMEA_S2_RR_W5_D2_M2,1,Quick Esports
7,5344,0,1,0,0,1,0,1,Damage,1,EMEA_S2_RR_W5_D2_M2,1,Twisted Minds
10,4276,0,23,0,0,0,0,7,Damage,1,EMEA_S2_RR_W5_D2_M2,1,Twisted Minds
11,4184,4,7,5267,192,0,1,5,Tank,1,EMEA_S2_RR_W5_D2_M2,1,Twisted Minds
8,4658,7,9,0,3443,1,1,4,Support,1,EMEA_S2_RR_W5_D2_M2,1,Twisted Minds
4,1829,10,8,2437,3904,1,0,0,Support,1,EMEA_S2_RR_W5_D2_M2,1,Twisted Minds
4,3458,3,76,4822,728,3,0,2,Damage,0,EMEA_S2_RR_W5_D2_M2,2,Quick Esports
6,5554,0,25,0,0,4,0,5,Damage,0,EMEA_S2_RR_W5_D2_M2,2,Quick Esports
6,2845,2,65,11362,0,2,0,1,Tank,0,EMEA_S2_RR_W5_D2_M2,2,Quick Esports
4,2030,5,19,417,4268,3,0,0,Support,0,EMEA_S2_RR_W5_D2_M2,2,Quick Esports
6,1669,5,33,0,6819,3,0,1,Support,0,EMEA_S2_RR_W5_D2_M2,2,Quick Esports
7,4947,0,7,0,0,2,0,5,Damage,1,EMEA_S2_RR_W5_D2_M2,2,Twisted Minds
4,5157,1,71,3229,699,2,0,3,Damage,1,EMEA_S2_RR_W5_D2_M2,2,Twisted Minds
9,4901,1,93,7410,0,1,0,3,Tank,1,EMEA_S2_RR_W5_D2_M2,2,Twisted Minds
5,2558,12,49,430,3662,1,1,3,Support,1,EMEA_S2_RR_W5_D2_M2,2,Twisted Minds
8,1931,7,24,0,5854,3,0,1,Support,1,EMEA_S2_RR_W5_D2_M2,2,Twisted Minds
13,6722,0,29,1589,264,5,0,5,Damage,0,EMEA_S2_RR_W5_D2_M2,3,Quick Esports
12,7720,0,10,0,0,6,2,7,Damage,0,EMEA_S2_RR_W5_D2_M2,3,Quick Esports
7,4593,3,23,7864,0,9,0,3,Tank,0,EMEA_S2_RR_W5_D2_M2,3,Quick Esports
6,3330,7,14,1705,4081,5,0,2,Support,0,EMEA_S2_RR_W5_D2_M2,3,Quick Esports
9,2970,9,14,0,7401,7,0,3,Support,0,EMEA_S2_RR_W5_D2_M2,3,Quick Esports
19,6460,0,0,0,0,6,0,7,Damage,1,EMEA_S2_RR_W5_D2_M2,3,Twisted Minds
19,6327,6,25,1561,355,4,2,5,Damage,1,EMEA_S2_RR_W5_D2_M2,3,Twisted Minds
18,8879,2,53,12114,595,3,0,7,Tank,1,EMEA_S2_RR_W5_D2_M2,3,Twisted Minds
16,3972,12,12,0,6547,3,0,9,Support,1,EMEA_S2_RR_W5_D2_M2,3,Twisted Minds
16,2520,17,21,0,7091,4,1,3,Support,1,EMEA_S2_RR_W5_D2_M2,3,Twisted Minds
8,3466,1,15,349,27,5,0,3,Damage,0,EMEA_S2_RR_W2_D1_M3,1,GenG
7,6978,0,2,0,0,4,0,4,Damage,0,EMEA_S2_RR_W2_D1_M3,1,GenG
6,4590,1,24,5161,0,2,0,2,Tank,0,EMEA_S2_RR_W2_D1_M3,1,GenG
3,1771,5,6,674,5876,5,0,1,Support,0,EMEA_S2_RR_W2_D1_M3,1,GenG
5,4292,3,13,371,2124,3,1,2,Support,0,EMEA_S2_RR_W2_D1_M3,1,GenG
7,6721,0,1,0,26,3,1,5,Damage,1,EMEA_S2_RR_W2_D1_M3,1,Virtuspro
12,4996,0,10,335,0,2,0,5,Damage,1,EMEA_S2_RR_W2_D1_M3,1,Virtuspro
11,6369,6,35,6980,762,2,0,4,Tank,1,EMEA_S2_RR_W2_D1_M3,1,Virtuspro
4,2666,13,14,3105,4388,3,0,2,Support,1,EMEA_S2_RR_W2_D1_M3,1,Virtuspro
12,2212,7,5,0,6564,2,0,3,Support,1,EMEA_S2_RR_W2_D1_M3,1,Virtuspro
20,8275,0,106,0,0,4,2,7,Damage,0,EMEA_S2_RR_W2_D1_M3,2,GenG
14,7517,0,28,0,0,11,1,6,Damage,0,EMEA_S2_RR_W2_D1_M3,2,GenG
16,9195,4,266,7836,1079,8,1,11,Tank,0,EMEA_S2_RR_W2_D1_M3,2,GenG
11,3838,12,110,0,11634,8,0,4,Support,0,EMEA_S2_RR_W2_D1_M3,2,GenG
11,3997,17,119,6921,9249,10,0,3,Support,0,EMEA_S2_RR_W2_D1_M3,2,GenG
20,12577,0,14,0,0,9,1,9,Damage,1,EMEA_S2_RR_W2_D1_M3,2,Virtuspro
30,9517,0,58,1522,284,4,1,11,Damage,1,EMEA_S2_RR_W2_D1_M3,2,Virtuspro
30,11748,8,121,7637,0,5,0,12,Tank,1,EMEA_S2_RR_W2_D1_M3,2,Virtuspro
13,4561,15,53,3317,8047,7,0,6,Support,1,EMEA_S2_RR_W2_D1_M3,2,Virtuspro
13,3960,16,14,0,9877,6,0,2,Support,1,EMEA_S2_RR_W2_D1_M3,2,Virtuspro
15,7636,0,46,2044,156,7,0,7,Damage,0,EMEA_S2_RR_W2_D1_M3,3,GenG
9,13615,1,6,0,0,7,1,5,Damage,0,EMEA_S2_RR_W2_D1_M3,3,GenG
12,10360,3,90,12158,0,6,0,5,Tank,0,EMEA_S2_RR_W2_D1_M3,3,GenG
4,2453,12,16,0,15767,5,0,1,Support,0,EMEA_S2_RR_W2_D1_M3,3,GenG
11,2941,13,33,6559,8796,6,0,4,Support,0,EMEA_S2_RR_W2_D1_M3,3,GenG
17,12636,4,16,0,0,6,1,9,Damage,1,EMEA_S2_RR_W2_D1_M3,3,Virtuspro
19,8376,0,52,1048,33,5,0,9,Damage,1,EMEA_S2_RR_W2_D1_M3,3,Virtuspro
17,12153,10,98,7108,0,4,0,5,Tank,1,EMEA_S2_RR_W2_D1_M3,3,Virtuspro
11,2870,20,17,0,14369,3,0,0,Support,1,EMEA_S2_RR_W2_D1_M3,3,Virtuspro
